,DL Chahar,SM Curran,L Ngidi,PP Chawla,RA Jadeja,Sandeep Sharma,JO Holder,S Nadeem,T Natarajan,Rashid Khan,CH Morris,DW Steyn,Washington Sundar,Mohammed Siraj,YS Chahal,SS Cottrell,Mohammed Shami,Ravi Bishnoi,K Gowtham,JDS Neesham,S Sandeep Warrier,Shivam Mavi,PJ Cummins,SP Narine,AD Russell,Kuldeep Yadav,AS Rajpoot,S Gopal,JC Archer,Kartik Tyagi,TK Curran,R Tewatia,GJ Maxwell,Arshdeep Singh,CJ Jordan,M Ashwin,DJ Hooda,JR Hazlewood,Imran Tahir,SN Thakur,CJ Green,M Prasidh Krishna,CV Varun,K Rabada,A Nortje,AR Patel,R Ashwin,HV Patel,MP Stoinis,P Dubey,S Kaul,Abdul Samad,KS Williamson,I Udana,NA Saini,A Zampa,DR Sams
NS Naik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04214075010535188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M Prasidh Krishna,0.0,0.0,0.0,0.05673758865248227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RK Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07328691828508611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061919504643962855,0.12244897959183673,0.0821287779237845,0.0,0.0,0.0,0.0
,PJ Cummins,M Prasidh Krishna,CV Varun,LH Ferguson,TA Boult,JJ Bumrah,KH Pandya,JL Pattinson,RD Chahar,KA Pollard,Sandeep Sharma,JO Holder,T Natarajan,S Nadeem,Rashid Khan,DR Sams,R Ashwin,A Nortje,K Rabada,AR Patel,SS Cottrell,Mohammed Shami,Ravi Bishnoi,M Ashwin,JDS Neesham,GJ Maxwell,JC Archer,JD Unadkat,S Gopal,TK Curran,R Tewatia,R Parag,HV Patel,Kartik Tyagi,DL Chahar,SM Curran,SN Thakur,DJ Bravo,KV Sharma,RA Jadeja,Arshdeep Singh,CJ Jordan,B Kumar,MR Marsh,V Shankar,Abhishek Sharma,AD Russell,KL Nagarkoti,Monu Kumar,MJ Santner,Imran Tahir
D Padikkal,0.6068348770360907,0.47191011235955055,0.3683241252302026,0.02594033722438392,0.3595685177786656,0.1685630004214075,0.7626601586333129,1.0656583018219319,1.5020653398422832,0.18365472910927455,0.32948929159802304,0.07049700387733521,0.43617330619366096,0.0,0.14641288433382138,0.08,0.24244684819097354,0.2578427159432746,0.49723756906077343,0.39087947882736157,0.017047391749062394,0.2989536621823617,0.0,0.0,0.0,0.0243605359317905,0.3516174402250352,0.8032128514056225,0.7428807263722658,0.35891772501380453,0.3176844334627603,0.0,0.0,0.24521824423737126,0.42492917847025496,0.5862068965517241,0.06865774116031582,0.24174053182917002,0.36643459142543056,0.0,0.12844036697247707,0.0,0.2508361204013378,0.23809523809523808,0.03929787791459261,0.2678810608090008,0.14245014245014245,0.0,0.01,0.10204081632653061,0.0
AJ Finch,0.5429575215586075,0.2247191011235955,0.6906077348066298,0.0,0.21973631642029565,0.0,0.1525320317266626,0.5843932622894465,0.7134810364250845,0.0,0.37067545304777594,0.21149101163200562,0.23262576330328583,0.06722237160527024,1.0248901903367498,0.0,0.14919806042521447,0.30081650193382037,0.11049723756906077,0.0,0.06818956699624958,0.35874439461883406,0.1117140121289499,0.15943877551020408,0.0,0.17052375152253352,0.8438818565400844,0.0,0.055028201953501166,0.0,0.0,0.0,0.0,0.0,0.17705382436260625,0.05172413793103448,0.0,0.0,0.0,0.0,0.07339449541284404,0.0,0.08361204013377926,0.047619047619047616,0.2095886822111606,0.01339405304045004,0.2136752136752137,0.10822510822510822,0.04,0.0,0.0
Gurkeerat Singh,0.0,0.0,0.6445672191528545,0.18158236057068744,0.4794246903715541,0.08428150021070376,0.0,0.0,0.0,0.0,0.12355848434925865,0.10574550581600281,0.17446932247746438,0.05377789728421619,0.04880429477794046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23441162681669012,0.20080321285140562,0.1650846058605035,0.0,0.0,0.0,0.0,0.0980872976949485,0.0708215297450425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V Kohli,0.0,0.3146067415730337,0.6906077348066298,0.20752269779507135,0.0,0.1685630004214075,0.12202562538133008,0.0,0.0938790837401427,0.0,0.22652388797364084,0.10574550581600281,0.014539110206455364,0.0,0.29282576866764276,0.0,0.14919806042521447,0.2578427159432746,0.22099447513812154,0.9120521172638437,0.0,0.059790732436472344,0.38301947015639964,0.4145408163265306,0.0,0.146163215590743,0.04688232536333802,0.535475234270415,0.9492364836978952,0.6073992269464384,1.200141193081539,0.14864864864864866,0.7500852369587454,0.0980872976949485,0.3541076487252125,0.5,0.8582217645039478,0.846091861402095,0.36643459142543056,0.6241787122207622,0.3669724770642202,0.13951866062085802,0.0,0.0,0.0,0.08036431824270024,0.10683760683760685,0.23809523809523808,0.03,0.3673469387755102,0.6638217164532954
JR Philippe,0.0,0.0,0.0,0.0,0.4394726328405913,0.21070375052675938,0.21354484441732763,0.2062564455139223,0.07510326699211416,0.0,0.32948929159802304,0.21149101163200562,0.0,0.4033342296316214,0.07320644216691069,0.08,0.07459903021260723,0.08594757198109154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04180602006688963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB de Villiers,0.5429575215586075,0.1348314606741573,0.04604051565377532,0.0,0.2796644027167399,1.4327855035819637,0.24405125076266015,0.44688896528016503,0.1502065339842283,0.15304560759106212,0.8649093904448105,0.24673951357067322,0.34893864495492877,0.45711212691583764,1.4641288433382138,0.09,0.03729951510630362,0.20054433462254692,0.6077348066298343,0.13029315960912052,0.4091374019774975,0.014947683109118086,0.3191828917969997,0.11160714285714286,0.0,0.0,0.7501172058134083,1.0040160642570282,0.3714403631861329,0.13804527885146328,0.0,0.0,0.17047391749062393,0.17165277096615988,0.0,0.0,0.0,0.0,0.0,0.19710906701708278,0.0,0.0,0.2717391304347826,0.0,0.0,0.05357621216180016,1.0327635327635327,0.4329004329004329,0.08,0.3673469387755102,0.7586533902323376
S Dube,0.0,0.0,0.0,0.0,0.07990411506192568,0.1264222503160556,0.0,0.6531454107940873,0.0,0.061218243036424855,0.04118616144975288,0.035248501938667604,0.17446932247746438,0.05377789728421619,0.09760858955588092,0.12,0.26109660574412535,0.04297378599054577,0.14732965009208102,0.0,0.0,0.029895366218236172,0.4468560485157996,0.09566326530612244,0.10041420861051839,0.06090133982947625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.30895983522142123,0.0,0.18321729571271528,0.0,0.0,0.06975933031042901,0.04180602006688963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH Morris,0.0,0.0,0.0,0.0,0.07990411506192568,0.0,0.0,0.0,0.0,0.0,0.0,0.035248501938667604,0.02907822041291073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082212257100149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.27903732124171604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington Sundar,0.0,0.0,0.0,0.0,0.31961646024770274,0.08428150021070376,0.0,0.0,0.0,0.0,0.2883031301482702,0.24673951357067322,0.019385480275273818,0.13444474321054048,0.2440214738897023,0.0,0.03729951510630362,0.0,0.30386740331491713,0.0,0.0,0.17937219730941703,0.17555059048834984,0.06377551020408163,0.050207104305259195,0.438489646772229,0.0,0.0,0.0,0.0,0.0,0.0,0.17047391749062393,0.0,0.17705382436260625,0.0,0.0,0.0,0.29314767314034446,0.0657030223390276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Udana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10743446497636441,0.0,0.0,0.0,0.23916292974588937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06975933031042901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammed Siraj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10574550581600281,0.2617039837161966,0.0,0.0,0.0,0.0,0.10743446497636441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shahbaz Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04297378599054577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT Yadav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA Saini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10574550581600281,0.17446932247746438,0.0,0.0,0.0,0.0,0.04297378599054577,0.16574585635359115,0.0,0.0,0.0,0.03191828917969997,0.06377551020408163,0.0,0.0243605359317905,0.0,0.0,0.0,0.0,0.0,0.0,0.2727582679849983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DW Steyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03188775510204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YS Chahal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01594387755102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MM Ali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26109660574412535,0.0,0.0,0.06514657980456026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03541076487252125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,DS Kulkarni,NM Coulter-Nile,JL Pattinson,RD Chahar,KH Pandya,Mohammed Shami,Arshdeep Singh,M Ashwin,Ravi Bishnoi,CJ Jordan,CH Morris,Washington Sundar,NA Saini,Mohammed Siraj,YS Chahal,I Udana,JC Archer,S Gopal,Kartik Tyagi,JD Unadkat,R Tewatia,BA Stokes,PJ Cummins,Shivam Mavi,CV Varun,AD Russell,LH Ferguson,Kuldeep Yadav,DL Chahar,SM Curran,SN Thakur,DJ Bravo,PP Chawla,RA Jadeja,AS Rajpoot,A Nortje,K Rabada,R Ashwin,AR Patel,TU Deshpande,MP Stoinis,KV Sharma,I Sharma,A Mishra,DW Steyn,UT Yadav,S Dube,TA Boult,JJ Bumrah,KA Pollard,SS Cottrell,Mujeeb Ur Rahman,GJ Maxwell,SP Narine,KL Nagarkoti,A Zampa,MM Ali,P Dubey
DA Warner,0.21269053527118043,0.5319148936170213,0.6359573736679272,1.351858805858055,0.9762050030506406,1.1061285500747384,0.5137614678899083,0.03188775510204082,0.053197148632833285,0.0,0.08336807002917883,0.19224607497596924,0.04381161007667032,0.16192875134940626,0.0,0.0,0.1093920925144554,0.7428807263722658,0.22069641981363414,0.13386880856760375,0.3176844334627603,0.14551804423748546,0.44714148834238265,0.20331106593087425,0.20718232044198895,0.4985754985754986,0.07782101167315175,0.5177993527508091,0.31869688385269124,0.10344827586206896,0.2403020940611054,0.16116035455278002,0.2012440541529455,0.0,0.0,1.1602922217447358,0.8563535911602209,0.29839612085042894,0.2931596091205212,0.17086715079026057,0.0985869208018403,0.0,0.3816793893129771,0.18618121638394702,0.2320185614849188,0.0,0.0,0.2796644027167399,0.5056890012642224,0.09182736455463728,0.3750426184793727,0.4528985507246377,0.097442143727162,0.6860371267150928,0.0,0.0,0.0,0.0
WP Saha,0.4962779156327543,0.6205673758865249,0.13750429700928155,0.33796470146451374,0.5186089078706528,0.0,0.0,0.0,0.0,0.0,0.16673614005835766,0.16020506247997437,0.0,0.4318100035984167,0.2,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.06387735547748323,0.0,0.46040515653775327,0.2136752136752137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17189514396218308,1.1049723756906076,0.783289817232376,0.6840390879478827,0.5126014523707817,0.1643115346697338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12106537530266344,0.1948051948051948,0.0,0.0,0.0
JM Bairstow,0.0,0.0,0.4125128910278446,0.0,0.1830384380719951,0.47832585949177875,0.3302752293577982,0.1913265306122449,0.27130545802744976,0.0,0.0,0.0,0.2628696604600219,0.0,0.17777777777777778,0.0,0.04688232536333802,0.1650846058605035,0.12260912211868563,0.0,0.0,0.0,0.12775471095496646,0.14522218995062447,0.3453038674033149,0.2849002849002849,0.05188067444876784,0.0,0.19475920679886688,0.1724137931034483,0.10298661174047374,0.0,0.0,0.0657030223390276,0.29481132075471694,0.1289213579716373,0.16574585635359115,0.0,0.26058631921824105,0.0,0.29576076240552085,0.0,0.27262813522355506,0.703351261894911,0.19334880123743234,1.1635638297872342,0.04938271604938271,0.13983220135836996,0.0,0.0,0.5455165359699966,0.7246376811594204,0.535931790499391,0.12106537530266344,0.0,0.0,0.0,0.0
MK Pandey,0.0,0.0,0.017188037126160193,0.26286143447239957,0.06101281269066504,0.029895366218236172,0.03669724770642202,0.09566326530612244,0.2234280242578998,0.05231949773282176,0.3751563151313047,0.5446972124319128,0.5914567360350493,0.2518891687657431,0.10370370370370371,0.0,0.1406469760900141,1.031778786628147,1.0053948013732221,0.15060240963855423,1.3413342746205437,0.6111757857974389,0.22357074417119133,0.20331106593087425,0.6906077348066298,0.017806267806267807,0.01297016861219196,0.3559870550161812,0.4957507082152975,0.25862068965517243,0.03432887058015791,0.08058017727639001,0.0,0.0,0.0,0.730554361839278,0.7734806629834253,0.0,0.16286644951140067,0.7689021785561726,0.21360499507065397,0.0,0.0,0.02068680182043856,0.27068832173240526,0.3324468085106383,0.0,0.31961646024770274,0.21070375052675938,0.21426385062748698,0.0,0.0,0.0,0.3228410008071025,0.15151515151515152,0.0,0.0,0.0
Abdul Samad,0.0,0.0,0.034376074252320386,0.0,0.0,0.07473841554559042,0.03669724770642202,0.06377551020408163,0.1117140121289499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555094219099329,0.10165553296543713,0.23020257826887663,0.0,0.0648508430609598,0.0,0.0,0.0,0.17164435290078958,0.12087026591458501,0.0,0.0,0.0,1.1173184357541899,0.19337016574585633,0.1864975755315181,0.06514657980456026,0.0,0.1643115346697338,0.0,0.0,0.0,0.0,0.0,0.0,0.03995205753096284,0.37926675094816686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V Shankar,0.0,0.0,0.0,0.0,0.0,0.0,0.12844036697247707,0.2869897959183674,0.09575486753909991,0.24415765608650156,0.0,0.0,0.0,0.0,0.0,0.0,0.6563525550867324,0.660338423442014,0.17165277096615988,0.0,0.4235792446170138,0.08731082654249127,0.015969338869370808,0.0,0.0,0.0,0.02594033722438392,0.16181229773462785,0.0,0.0,0.0,0.14101531023368252,0.1463593121112331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03664345914254306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JO Holder,0.0,0.0,0.0,0.0,0.0,0.0,0.07339449541284404,0.0,0.0,0.05231949773282176,0.0,0.03204101249599487,0.4600219058050383,0.17992083483267363,0.35555555555555557,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17189514396218308,0.0,0.0,0.06514657980456026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170261066969353,0.032467532467532464,0.03
PK Garg,0.0,0.0,0.0,0.0,0.0,0.0,0.012232415902140673,0.0,0.0,0.06975933031042901,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.1406469760900141,0.0,0.0,0.20080321285140562,0.0,0.0,0.0,0.0,0.09208103130755065,0.0,0.02594033722438392,0.0,0.24787535410764874,0.6896551724137931,0.30895983522142123,0.604351329572925,0.036589828027808274,0.22996057818659657,0.0,0.2578427159432746,0.11049723756906077,0.29839612085042894,0.0,0.0,0.01643115346697338,0.14657383657017223,0.0,0.0,0.27068832173240526,0.03324468085106383,0.07407407407407407,0.07990411506192568,0.0,0.18365472910927455,0.0,0.0,0.0,0.0,0.0,0.11350737797956867,0.0,0.0
Rashid Khan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01095290251916758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03561253561253561,0.0,0.0,0.0,0.0,0.05149330587023687,0.0,0.0,0.0,0.0,0.0,0.027624309392265192,0.3729951510630362,0.0,0.0,0.0,0.40307805056797363,0.0,0.0,0.0,0.0,0.24691358024691357,0.0,0.04214075010535188,0.061218243036424855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandeep Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02190580503833516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040290088638195005,0.0,0.0,0.0,0.08594757198109154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1160092807424594,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KK Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS Williamson,0.0,0.0,0.0,0.0,0.03050640634533252,0.38863976083707025,0.14678899082568808,0.0,0.09575486753909991,0.0,0.0,0.3524511374559436,0.19715224534501644,0.1439366678661389,0.8,0.028368794326241134,0.7032348804500704,0.0,0.04904364884747425,0.16733601070950468,0.0,0.0,0.22357074417119133,0.46471100784199826,0.04604051565377532,0.1780626780626781,0.0,0.0,0.31869688385269124,0.20689655172413793,0.2403020940611054,0.523771152296535,0.12806439809732895,0.45992115637319314,0.0,0.6446067898581865,0.5524861878453038,0.22379709063782172,1.0423452768729642,0.042716787697565144,0.42720999014130795,0.18321729571271528,0.0,0.33098882912701694,0.0,0.0,0.24691358024691357,0.0,0.08428150021070376,0.0,0.0,0.0,0.0,0.0,0.0,0.340522133938706,0.09740259740259741,0.11
Abhishek Sharma,0.0,0.0,0.06875214850464077,0.0,0.12202562538133008,0.014947683109118086,0.4036697247706422,0.0,0.0,0.0,0.0,0.06408202499198974,0.06571741511500548,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07122507122507123,0.0,0.0,0.08852691218130312,0.034482758620689655,0.06865774116031582,0.24174053182917002,0.18294914013904134,0.39421813403416556,0.0,0.0,0.055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.11985617259288853,0.02107037505267594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Nadeem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03432887058015791,0.0,0.0,0.0,0.0,0.08594757198109154,0.0,0.0,0.0,0.0,0.0,0.14657383657017223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T Natarajan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038669760247486466,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B Kumar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MR Marsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Nabi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14522218995062447,0.0,0.2136752136752137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP Goswami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,DL Chahar,SM Curran,L Ngidi,RA Jadeja,PP Chawla,K Rabada,A Nortje,R Ashwin,HV Patel,AR Patel,MP Stoinis,SP Narine,PJ Cummins,Shivam Mavi,KL Nagarkoti,CV Varun,Kuldeep Yadav,Sandeep Sharma,KK Ahmed,T Natarajan,Abhishek Sharma,Rashid Khan,V Shankar,TA Boult,JJ Bumrah,JL Pattinson,RD Chahar,KH Pandya,KA Pollard,I Udana,Washington Sundar,NA Saini,YS Chahal,A Zampa,S Dube,JO Holder,S Nadeem,CH Morris,Shahbaz Ahmed,SS Cottrell,Mohammed Shami,Ravi Bishnoi,JDS Neesham,M Ashwin,GJ Maxwell,JR Hazlewood,SN Thakur,Arshdeep Singh,CJ Jordan,TU Deshpande
YBK Jaiswal,0.08852691218130312,0.034482758620689655,0.0,0.0,0.0,0.11049723756906077,0.04297378599054577,0.4102946661693398,0.3068530514831231,0.06514657980456026,0.14788038120276042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPD Smith,0.6728045325779037,0.06896551724137931,0.9287925696594428,0.5256241787122208,1.1342846688620565,0.6077348066298343,0.0,0.1678478179783663,0.17047391749062393,0.0,0.0,0.04035512510088781,0.06387735547748323,0.0,0.0,0.0,0.0,0.12355848434925865,0.1344688480502017,0.02907822041291073,0.0,0.19521717911176184,0.18339009693476552,0.1997602876548142,0.2528445006321112,0.0,0.0,0.0,0.0,0.2127659574468085,0.2242870874719641,0.13143483023001096,0.8444444444444444,0.0,0.0,0.0,0.16133369185264856,0.25010421008753647,0.13636363636363635,0.2727582679849983,0.8968609865470851,0.5106926268751996,0.10041420861051839,0.15943877551020408,0.0,0.03125,0.2746309646412633,0.0,0.20927799093128704,0.0
